Wall time,Step,Value
1666420113.7246122,220123,7.0
1666421261.010332,220488,7.0
1666421461.8032458,220559,5.0
1666425076.2084599,221723,10.0
1666425381.5582197,221824,1.0
1666426225.8637314,222103,20.0
1666426786.636994,222291,0.0
1666427175.5066545,222418,0.0
1666427226.8130925,222434,36.0
1666427667.0032978,222571,14.0
1666428649.0549388,222903,16.0
1666428971.9454012,223014,4.0
1666429491.1950407,223193,4.0
1666431314.2477548,223770,1.0
1666432382.0645838,224118,21.0
1666432820.796186,224275,6.0
1666433886.8989596,224630,2.0
1666434048.4597535,224678,14.0
1666434230.608239,224737,6.0
1666434741.464945,224904,5.0
1666434838.829268,224941,6.0
1666435096.949954,225034,8.0
1666437488.5685074,225827,2.0
1666437540.4794772,225843,14.0
1666437828.2079325,225943,7.0
1666440247.146585,226756,16.0
1666440745.8491201,226928,8.0
1666441060.7595072,227033,1.0
1666441444.5387282,227149,30.0
1666442258.2392151,227412,12.0
1666442407.9097571,227465,2.0
1666443028.1696038,227677,9.0
1666443730.2316575,227909,1.0
1666444723.01261,228242,9.0
1666445037.1281984,228344,5.0
1666445360.0324125,228437,21.0
1666446677.426697,228860,6.0
1666447645.2240982,229184,0.0
1666447915.0610585,229270,3.0
1666449735.950499,229856,7.0
1666450206.0691419,230009,8.0
1666450292.4020705,230038,5.0
1666451532.1071723,230450,2.0
1666452031.736057,230617,5.0
1666452195.9461772,230666,8.0
1666454166.7093816,231297,3.0
1666454341.4593763,231354,2.0
1666454789.6193013,231494,3.0
1666455339.245586,231678,33.0
1666456475.326622,232027,14.0
1666457216.1177893,232280,10.0
1666458938.0691702,232849,54.0
1666459874.0789104,233158,20.0
1666460013.1319206,233199,21.0
1666461609.67538,233747,0.0
1666461828.0995932,233818,3.0
1666462479.511843,234040,7.0
1666463618.5269518,234419,13.0
1666465069.2239509,234907,8.0
1666465129.4325588,234928,9.0
1666465340.5034516,234992,6.0
1666465370.1997666,235002,6.0
1666466804.633017,235490,3.0
1666467573.7445443,235735,11.0
1666467755.768818,235793,11.0
1666467841.3291268,235826,18.0
1666468067.550727,235906,2.0
1666468773.023328,236108,2.0
1666469270.6085157,236268,8.0
1666470705.8625221,236758,8.0
1666470949.6612954,236842,14.0
1666471015.6288726,236867,13.0
1666473013.0541387,237514,5.0
1666473779.767062,237749,1.0
1666474005.0618086,237824,21.0
1666474850.2564619,238112,13.0
1666475400.3224165,238303,4.0
1666475470.7692616,238322,30.0
1666475533.0282044,238342,31.0
1666475834.6133933,238439,3.0
1666476627.7364554,238684,4.0
1666476752.7584774,238724,9.0
1666477573.7475321,238980,2.0
1666480889.9523513,240063,4.0
1666481564.7987428,240282,18.0
1666481895.1473467,240395,17.0
1666482413.8026187,240569,7.0
1666483155.759669,240816,5.0
1666484218.9534726,241146,8.0
