Wall time,Step,Value
1666404889.0433323,215139,52.0
1666407940.3369367,216138,22.0
1666410866.7395737,217117,83.0
1666411199.7386262,217216,614.0
1666411264.8512683,217240,226.0
1666411395.5777242,217284,99.0
1666411587.94702,217348,173.0
1666411846.8576775,217440,76.0
1666412180.458769,217545,52.0
1666412625.5162482,217691,458.0
1666412855.714536,217766,451.0
1666414620.263011,218349,482.0
1666415950.25079,218772,611.0
1666416008.1123335,218792,578.0
1666416370.8375037,218905,159.0
1666417817.6010733,219379,196.0
1666417873.4594114,219392,819.0
1666418174.096894,219491,292.0
1666418493.4507275,219595,246.0
1666418936.0108511,219737,664.0
1666419504.747281,219930,365.0
1666419678.944145,219984,633.0
1666419696.9009125,219989,114.0
1666420113.7246509,220123,251.0
1666421261.01044,220488,189.0
1666421461.8032856,220559,196.0
1666425076.2085083,221723,382.0
1666425381.558269,221824,43.0
1666426225.8637831,222103,351.0
1666426786.6370528,222291,22.0
1666427175.5067756,222418,22.0
1666427226.813165,222434,921.0
1666427667.0033495,222571,485.0
1666428649.0549812,222903,543.0
1666428971.9454484,223014,152.0
1666429491.19518,223193,117.0
1666431314.247805,223770,43.0
1666432382.0646422,224118,445.0
1666432820.7962387,224275,222.0
1666433886.8990815,224630,63.0
1666434048.4598033,224678,275.0
1666434230.6082902,224737,197.0
1666434741.464999,224904,185.0
1666434838.8293178,224941,220.0
1666435096.950001,225034,211.0
1666437488.5685663,225827,122.0
1666437540.4795148,225843,493.0
1666437828.2079828,225943,157.0
1666440247.1466382,226756,540.0
1666440745.8491745,226928,253.0
1666441060.7595751,227033,53.0
1666441444.5387914,227149,347.0
1666442258.239277,227412,444.0
1666442407.9098697,227465,59.0
1666443028.16966,227677,309.0
1666443730.2317111,227909,43.0
1666444723.0127106,228242,323.0
1666445037.1282618,228344,206.0
1666445360.0324757,228437,462.0
1666446677.4267569,228860,231.0
1666447645.224155,229184,22.0
1666447915.0611086,229270,81.0
1666449735.9505367,229856,239.0
1666450206.0691931,230009,232.0
1666450292.4021943,230038,105.0
1666451532.1073022,230450,61.0
1666452031.736106,230617,126.0
1666452195.9462335,230666,273.0
1666454166.7094643,231297,133.0
1666454341.4594266,231354,60.0
1666454789.6193528,231494,75.0
1666455339.245644,231678,280.0
1666456475.3266757,232027,525.0
1666457216.1178508,232280,243.0
1666458938.0692217,232849,823.0
1666459874.0789504,233158,642.0
1666460013.1319737,233199,239.0
1666461609.6754177,233747,22.0
1666461828.0996628,233818,132.0
1666462479.5119462,234040,214.0
1666463618.5270023,234419,486.0
1666465069.2240126,234907,217.0
1666465129.4326134,234928,300.0
1666465340.5035677,234992,220.0
1666465370.1998231,235002,182.0
1666466804.6330645,235490,96.0
1666467573.7446063,235735,177.0
1666467755.768891,235793,267.0
1666467841.3291695,235826,625.0
1666468067.5507798,235906,83.0
1666468773.023385,236108,88.0
1666469270.6086018,236268,264.0
1666470705.8625739,236758,305.0
1666470949.6613448,236842,478.0
