Wall time,Step,Value
1666378275.2272258,22162,2439.0
1666379685.1585097,22229,2881.0
1666380647.0420966,22273,2440.0
1666380846.4323072,22283,2019.0
1666380881.8459897,22285,2236.0
1666381044.2099361,22292,2264.0
1666381357.5599012,22307,2953.0
1666382818.0456076,22378,2235.0
1666382852.4637797,22380,2198.0
1666383618.745953,22417,2437.0
1666384600.6629844,22465,2383.0
1666385606.331999,22514,2682.0
1666385973.2098835,22532,2660.0
1666386677.3428545,22567,2211.0
1666387455.6441963,22604,2626.0
1666388281.5639048,22645,1997.0
1666389484.969006,22702,2455.0
1666390553.0099432,22756,2295.0
1666391021.7621427,22780,2756.0
1666391067.8356972,22781,2135.0
1666393898.9144063,22921,2356.0
1666394442.952701,22948,2260.0
1666395133.2475843,22983,2315.0
1666395226.6484914,22989,2375.0
1666395320.8361573,22993,2377.0
1666396546.3285792,23053,2148.0
1666396630.4231317,23058,2381.0
1666396923.7348442,23071,2068.0
1666397370.0257313,23094,2373.0
1666397607.6222265,23106,2470.0
1666400764.555723,23262,2530.0
1666401487.1323278,23298,1921.0
1666401917.6688433,23320,2393.0
1666402129.5468102,23330,2210.0
1666403077.538996,23378,2298.0
1666403646.75627,23406,2626.0
1666403664.1565843,23407,2383.0
1666405495.3152373,23500,2379.0
1666406302.6400695,23538,2171.0
1666407310.2119117,23589,2597.0
1666407380.740757,23591,2804.0
1666408124.6467707,23627,2293.0
1666408489.109862,23645,2377.0
1666408542.1099849,23648,2038.0
1666409999.320989,23718,2786.0
1666412067.4484332,23817,2370.0
1666414240.5259259,23926,2763.0
1666414775.522829,23952,2670.0
1666416265.6316915,24026,2169.0
1666417189.9541447,24070,2062.0
1666417332.6631184,24076,2903.0
1666418298.2298005,24121,2459.0
1666420293.2111511,24220,2120.0
1666422040.413369,24305,2567.0
1666423052.1324234,24356,2243.0
1666423478.6302648,24378,2039.0
1666423778.2500365,24391,1904.0
1666424685.9268456,24435,2205.0
1666425370.679324,24469,2253.0
1666425469.5590966,24473,1908.0
1666425796.167947,24490,2304.0
1666425869.4487293,24492,2284.0
1666428161.115531,24606,2409.0
1666428774.0514286,24636,2181.0
1666430160.8185925,24704,2742.0
1666430419.744252,24718,2004.0
1666431221.7702746,24758,1963.0
1666432437.8499181,24818,2260.0
1666432643.9506736,24828,2385.0
1666432876.6590755,24839,2616.0
1666432972.0474553,24843,2020.0
1666433644.8416383,24875,1808.0
1666433791.5598645,24882,1882.0
1666434213.2355886,24903,2235.0
1666434900.240612,24938,2608.0
1666435289.9202065,24958,1803.0
1666435318.8610163,24960,1806.0
1666435665.23295,24977,2057.0
1666435967.2371323,24991,2601.0
1666437197.553875,25053,2256.0
1666437233.056056,25055,2504.0
1666438409.0179086,25112,2069.0
1666438602.969045,25122,2013.0
1666439687.04479,25174,2265.0
1666439932.5352137,25187,2071.0
1666441293.7326748,25249,2583.0
1666441808.9279287,25273,2976.0
1666444372.4107668,25398,2329.0
1666445297.9251242,25444,2070.0
1666445760.9393132,25467,2612.0
1666448737.5414891,25612,2058.0
1666449462.3351414,25649,2227.0
1666449726.7382572,25661,3097.0
1666450261.5249968,25687,2221.0
1666450628.7658324,25703,2468.0
1666450661.8520317,25705,1901.0
1666450835.4111743,25713,3003.0
1666450870.1657858,25715,2397.0
1666451745.227251,25757,2429.0
1666452880.1173558,25814,2047.0
1666453187.9386935,25829,2131.0
1666453201.9453151,25830,1880.0
1666454323.1506305,25883,1762.0
1666454801.7134864,25907,2619.0
1666455010.0169008,25917,2233.0
1666455257.8523993,25929,2489.0
1666456477.955894,25990,1873.0
1666457856.920823,26056,2579.0
1666458045.917009,26065,2345.0
